rowid,kepid,tce_plnt_num,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_time0bk,tce_time0,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_eccen,tce_longp,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_max_sngle_ev,tce_max_mult_ev,tce_minmes,tce_mesmad,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_fwm_stat,tce_fwm_sra,tce_fwm_sdec,tce_fwm_srao,tce_fwm_sdeco,tce_fwm_prao,tce_fwm_pdeco,tce_dicco_mra,tce_dicco_mdec,tce_dicco_msky,tce_dicco_fra,tce_dicco_fdec,tce_dicco_fsky,tce_dikco_mra,tce_dikco_mdec,tce_dikco_msky,tce_dikco_fra,tce_dikco_fdec,tce_dikco_fsky,av_vf_pc,av_vf_afp,av_vf_ntp,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
7655,6948054,2,q1_q17_dr24_tce,15-JAN-2015,006/006948/006948054/dv/kplr006948054-002-20141002224145_dvs.pdf,006/006948/006948054/dv/kplr006948054-20141002224145_dvr.pdf,36.275000,165.043,2.45500e+06,3.38021110000e-02,51.7146690,89.500,4.4770000e-01,4.9930,2.0260000e-01,1.3580000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6356394,-0.5222290,1.2268470,-0.5341774,38,mandel-agol_geometric_transit_model,1,3.2150000e+01,1.680e+03,1.827e+03,5.068e+01,4.550e+02,34,3.933e+02,1.31600e+02,2.8990000,0.201100,4.45e+02,4,,11111111111111111000000000000000,5099.00,4.56,0.040,0.786,SPE58,SPE58,SPE58,DSEP,8.024e+00,3.014e+01,-3.2670e+00,0.73540,5.8890000e+00,4.0990e+01,1.0660000e+00,1.0840000e-01,2.77560000e+00,19.442591,42.436374,-2.6760000e-01,1.9440000e-01,4.1970000e-04,1.5580000e-04,-2.70040000e-01,9.75790000e-02,2.87130000e-01,0,0,0,-2.02090000e-01,2.48770000e-01,0.3205100,0,0,0,99.0109,0.8866,0.1025,99.5725,0.3082,0.1193,PC,PC,2.91846751780000e-174,7.40121500e+00,-3.0913830000e-01,1.08301500e+00
7656,6948054,3,q1_q17_dr24_tce,15-JAN-2015,006/006948/006948054/dv/kplr006948054-003-20141002224145_dvs.pdf,006/006948/006948054/dv/kplr006948054-20141002224145_dvr.pdf,17.461000,137.261,2.45497e+06,2.47631890000e-02,55.8704920,89.890,1.0440000e-01,2.4340,5.9450000e-02,7.7230000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6356394,-0.5222290,1.2268470,-0.5341774,76,mandel-agol_geometric_transit_model,1,2.2660000e+01,1.437e+03,1.711e+03,2.629e+01,9.620e+02,73,5.996e+02,1.30700e+02,2.1240000,0.123500,5.67e+02,4,,11111111111111111000000000000000,5099.00,4.56,0.040,0.786,SPE58,SPE58,SPE58,DSEP,5.724e+00,2.132e+01,-3.6510e+00,0.71840,6.1210000e-03,2.9680e+01,1.0630000e+00,1.7120000e-01,1.47540000e-01,19.442598,42.436375,-1.2700000e-02,1.9930000e-01,4.1450000e-05,8.4750000e-05,-3.36920000e-01,1.56170000e-01,3.71360000e-01,0,0,0,-3.25230000e-01,2.88050000e-01,0.4344500,0,0,0,98.1796,1.7590,0.0614,99.4541,0.5443,0.0016,PC,PC,3.49932641260000e-84,7.69548500e+00,-1.8704680000e-01,1.10837100e+00
7657,6948054,4,q1_q17_dr24_tce,15-JAN-2015,006/006948/006948054/dv/kplr006948054-004-20141002224145_dvs.pdf,006/006948/006948054/dv/kplr006948054-20141002224145_dvr.pdf,3.219810,133.006,2.45497e+06,1.81714110000e-02,8.0842490,84.970,7.0890000e-01,2.2240,7.8390000e-02,3.4190000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6356394,-0.5222290,1.2268470,-0.5341774,384,mandel-agol_geometric_transit_model,1,2.1600000e+01,6.262e+03,7.833e+03,2.276e+01,4.823e+03,370,3.312e+03,6.43500e+02,1.5590000,0.040010,9.97e+02,4,,11111111111111111000000000000000,5099.00,4.56,0.040,0.786,SPE58,SPE58,SPE58,DSEP,4.408e+00,1.942e+01,-2.7940e+00,0.71590,6.1010000e-01,2.7130e+01,1.1120000e+00,1.4380000e-01,1.50220000e+00,19.442602,42.436306,1.7390000e-01,-4.9260000e-02,-4.5480000e-05,1.2250000e-04,-1.69930000e-01,-4.23030000e-01,4.55890000e-01,0,0,0,-1.20500000e-01,-2.89010000e-01,0.3131200,0,0,0,99.4469,0.5175,0.0355,99.7851,0.2149,0.0000,PC,PC,4.61586511770000e-70,7.73524700e+00,-1.3599280000e-01,1.10773300e+00
7658,6962109,1,q1_q17_dr24_tce,15-JAN-2015,006/006962/006962109/dv/kplr006962109-001-20141002224145_dvs.pdf,006/006962/006962109/dv/kplr006962109-20141002224145_dvr.pdf,17.132700,147.153,2.45498e+06,2.76211650000e-02,37.6104200,89.230,5.0570000e-01,3.1130,1.1140000e-01,8.7330000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5153312,-0.0498396,0.6453036,-0.3493900,66,mandel-agol_geometric_transit_model,1,2.4540000e+01,1.600e+03,1.929e+03,2.583e+01,8.580e+02,65,4.601e+02,9.12700e+01,2.4050000,0.124200,6.14e+02,1,,00011111111111111000000000000000,5489.00,4.57,-0.160,0.798,KIC0,KIC0,KIC0,DSEP,1.098e+01,2.410e+01,-3.2350e+00,0.71460,9.9400000e-02,3.3720e+01,1.0180000e+00,1.3420000e-01,9.75530000e+00,19.704544,42.478077,4.4770000e-01,-8.0180000e-01,-6.1670000e-04,-2.9910000e-04,2.72520000e-01,7.12790000e-02,2.81690000e-01,0,0,0,1.01320000e-01,-5.85220000e-01,0.5939300,0,0,0,99.1608,0.8244,0.0148,99.7056,0.2944,0.0000,PC,PC,4.44568273700000e-117,7.38960000e+00,-9.8388570000e-02,1.05331400e+00
7664,7008211,1,q1_q17_dr24_tce,15-JAN-2015,007/007008/007008211/dv/kplr007008211-001-20141002224145_dvs.pdf,007/007008/007008211/dv/kplr007008211-20141002224145_dvr.pdf,187.746000,157.354,2.45499e+06,3.65577110000e-02,223.3013500,89.880,4.7720000e-01,5.9100,2.6720000e-01,1.5500000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.4594308,0.0476204,0.5893752,-0.3379124,6,mandel-agol_geometric_transit_model,1,1.7870000e+01,2.576e+02,3.317e+02,2.143e+01,7.800e+01,5,4.370e+01,3.19500e+00,3.0040000,0.578900,2.67e+02,1,,11111111111111111000000000000000,5303.00,4.55,-0.400,0.753,PHO16,PHO16,PHO16,DSEP,8.701e+00,1.779e+01,-4.3690e+00,0.70700,1.8730000e-01,2.5170e+01,1.0040000e+00,2.4550000e-01,9.15070000e+00,18.772953,42.596465,3.7420000e-01,1.9820000e-01,-1.7200000e-03,-5.6200000e-04,-4.58150000e-01,-3.36350000e-01,5.68360000e-01,0,0,0,-5.21240000e-01,-3.13750000e-01,0.6083800,0,0,0,99.3824,0.5914,0.0262,99.7659,0.2341,0.0000,PC,PC,3.16832711990000e-71,7.22043300e+00,1.9922430000e-01,9.88098800e-01
7676,7047363,1,q1_q17_dr24_tce,15-JAN-2015,007/007047/007047363/dv/kplr007047363-001-20141002224145_dvs.pdf,007/007047/007047363/dv/kplr007047363-20141002224145_dvr.pdf,31.057300,147.559,2.45498e+06,2.28411270000e-02,68.2073580,89.730,3.2690000e-01,3.3710,8.4070000e-02,6.2360000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.4584080,0.0949996,0.5029172,-0.3038484,46,mandel-agol_geometric_transit_model,1,1.3550000e+01,1.250e+03,1.452e+03,1.558e+01,5.850e+02,44,4.227e+02,1.05800e+02,1.8590000,0.179900,4.87e+02,1,,11111111111111111000000000000000,5422.00,4.60,-0.340,0.746,PHO1,KIC0,KIC0,DSEP,8.406e+00,1.223e+01,-3.7340e+00,0.63110,2.0930000e-01,1.9390e+01,1.1070000e+00,3.0520000e-01,9.27030000e+00,19.708300,42.545404,-5.7080000e-01,-1.7850000e+00,3.7660000e-04,1.0400000e-03,-3.35860000e-01,-3.05130000e-02,3.37240000e-01,0,0,0,-2.60660000e-01,-7.55230000e-02,0.2713800,0,0,0,99.6157,0.3609,0.0234,99.7783,0.2217,0.0000,PC,PC,5.30300969680000e-30,7.59719000e+00,-2.7108090000e-01,1.10487500e+00
7678,7047824,1,q1_q17_dr24_tce,15-JAN-2015,007/007047/007047824/dv/kplr007047824-001-20141002224145_dvs.pdf,007/007047/007047824/dv/kplr007047824-20141002224145_dvr.pdf,24.754300,140.208,2.45497e+06,2.11448680000e-02,50.3167650,89.500,4.3600000e-01,3.4700,8.8310000e-02,5.3940000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.6884026,-0.7045378,1.4025048,-0.5553302,55,mandel-agol_geometric_transit_model,1,1.7140000e+01,1.547e+03,1.736e+03,2.146e+01,6.890e+02,52,4.439e+02,1.53200e+02,1.8550000,0.153000,4.91e+02,1,,01111111111111111000000000000000,4852.00,4.52,0.200,0.804,PHO1,KIC0,KIC0,DSEP,7.192e+00,1.598e+01,-3.3400e+00,0.72690,4.0300000e+00,2.1990e+01,1.0720000e+00,2.0900000e-01,1.08720000e+01,19.715720,42.576360,1.2280000e+00,3.9640000e-01,-6.6430000e-04,-2.0110000e-04,2.82690000e-01,-1.70430000e-01,3.30090000e-01,0,0,0,4.11710000e-01,-1.41010000e-01,0.4351900,0,0,0,99.9056,0.0944,0.0000,99.8803,0.1197,0.0000,PC,PC,5.53446235100000e-52,7.47903900e+00,-6.2743420000e-02,1.06096100e+00
7679,7100673,4,q1_q17_dr24_tce,15-JAN-2015,007/007100/007100673/dv/kplr007100673-004-20141002224145_dvs.pdf,007/007100/007100673/dv/kplr007100673-20141002224145_dvr.pdf,5.101100,132.433,2.45497e+06,7.54386400000e-03,12.3225670,87.710,4.9230000e-01,2.7800,2.7410000e-02,6.5480000e+01,0,0,claret_nonlinear_limb_darkening_model_2011,0.5857632,-0.2016300,0.7775176,-0.3859532,219,mandel-agol_geometric_transit_model,1,1.6570000e+01,4.673e+03,5.400e+03,1.662e+01,2.613e+03,200,4.631e+03,5.91500e+02,0.8767000,0.056720,1.07e+03,5,,11111111111111111000000000000000,5574.00,4.35,0.120,1.065,SPE59,SPE59,SPE59,DSEP,4.041e+00,1.326e+01,-2.9420e+00,0.90770,1.4620000e+00,1.4610e+01,1.2500000e+00,2.2190000e-01,1.66290000e+01,19.048565,42.654847,-5.0570000e-02,1.1400000e+00,-1.3300000e-06,-8.1160000e-05,6.00270000e-02,-1.19670000e-01,1.33880000e-01,0,0,0,5.02470000e-04,-2.60090000e-01,0.2600900,0,0,0,88.9014,6.5380,4.5607,94.1260,2.8922,2.9818,PC,PC,1.37072515440000e-30,8.13485700e+00,-2.7113880000e-01,1.18310500e+00
7688,7118364,1,q1_q17_dr24_tce,15-JAN-2015,007/007118/007118364/dv/kplr007118364-001-20141002224145_dvs.pdf,007/007118/007118364/dv/kplr007118364-20141002224145_dvr.pdf,4.347280,133.109,2.45497e+06,1.99799500000e-02,12.4962510,86.950,6.6500000e-01,2.0550,7.1100000e-02,4.2330000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3284884,0.6042316,-0.1904082,-0.0265824,306,mandel-agol_geometric_transit_model,1,4.0090000e+01,4.987e+03,6.017e+03,3.886e+01,3.900e+03,299,2.335e+03,3.68500e+02,1.6480000,0.048660,9.85e+02,1,,11111111111111111000000000000000,5666.00,4.59,-0.500,0.756,PHO1,KIC0,KIC0,DSEP,6.194e+00,3.561e+01,-3.3610e+00,0.71020,6.7370000e-01,5.0140e+01,1.1260000e+00,9.4370000e-02,1.27990000e+01,19.464281,42.696126,1.4330000e-01,-5.0970000e-02,-2.7460000e-04,-2.7980000e-05,2.59670000e-01,3.58630000e-01,4.42770000e-01,0,0,0,-6.23170000e-02,3.36940000e-01,0.3426600,0,0,0,98.8810,1.0985,0.0205,99.6282,0.3718,0.0000,PC,PC,3.44612435930000e-240,7.51817100e+00,-1.7085690000e-01,1.08189900e+00
7704,7219825,1,q1_q17_dr24_tce,15-JAN-2015,007/007219/007219825/dv/kplr007219825-001-20141002224145_dvs.pdf,007/007219/007219825/dv/kplr007219825-20141002224145_dvr.pdf,17.232300,135.093,2.45497e+06,2.08443450000e-02,29.7622780,89.820,9.1100000e-02,4.4970,9.2580000e-02,5.1830000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3685308,0.6263360,-0.3500428,0.0627052,77,mandel-agol_geometric_transit_model,1,6.0650000e+01,2.756e+03,3.282e+03,6.552e+01,9.880e+02,75,6.697e+02,1.06900e+02,2.7660000,0.131200,8.17e+02,2,,11111111111111111000000000000000,6086.00,4.27,-0.160,1.216,SPE58,SPE58,SPE58,DSEP,9.747e+00,5.551e+01,-2.4110e+00,0.69370,8.9390000e-01,8.0020e+01,1.0930000e+00,4.3430000e-02,3.65020000e+00,19.799903,42.782022,-1.8430000e-01,2.2450000e-01,2.2290000e-05,-1.0650000e-04,2.92450000e-01,1.02060000e-02,2.92630000e-01,0,0,0,2.24120000e-01,1.46260000e-01,0.2676200,0,0,0,98.9839,0.9895,0.0266,99.6610,0.3390,0.0000,PC,PC,0.00000000000000e+00,7.46342700e+00,-1.1818960000e-01,1.06694100e+00
7705,7219825,2,q1_q17_dr24_tce,15-JAN-2015,007/007219/007219825/dv/kplr007219825-002-20141002224145_dvs.pdf,007/007219/007219825/dv/kplr007219825-20141002224145_dvr.pdf,26.695200,144.001,2.45498e+06,1.08300890000e-02,39.6451910,89.280,4.9960000e-01,4.5200,6.4310000e-02,1.3210000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3685308,0.6263360,-0.3500428,0.0627052,47,mandel-agol_geometric_transit_model,1,1.1960000e+01,1.563e+03,1.975e+03,1.221e+01,5.720e+02,43,3.517e+02,4.79500e+01,1.4370000,0.175600,7.06e+02,2,,11111111111111111000000000000000,6086.00,4.27,-0.160,1.216,SPE58,SPE58,SPE58,DSEP,3.586e+00,1.135e+01,-3.8590e+00,0.68610,7.6270000e-02,1.6540e+01,1.0540000e+00,3.4000000e-01,3.91190000e-01,19.799910,42.781887,7.1940000e-02,-2.6380000e-01,-2.8190000e-05,3.7370000e-05,8.46410000e-01,-3.86980000e-01,9.30680000e-01,0,0,0,7.65420000e-01,-2.05270000e-01,0.7924600,0,0,0,99.0679,0.8404,0.0917,99.6072,0.2975,0.0953,PC,PC,1.16143935280000e-26,7.53855500e+00,-1.8688170000e-01,1.08596700e+00
7708,7272132,1,q1_q17_dr24_tce,15-JAN-2015,007/007272/007272132/dv/kplr007272132-001-20141002224145_dvs.pdf,007/007272/007272132/dv/kplr007272132-20141002224145_dvr.pdf,154.675000,177.361,2.45501e+06,2.21536110000e-02,65.1693390,89.230,8.8040000e-01,9.4150,8.4710000e-01,4.4000000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.2729852,0.9425968,-0.7783256,0.2381166,7,mandel-agol_geometric_transit_model,1,1.0900000e+01,4.810e+02,6.332e+02,1.301e+01,9.100e+01,6,1.019e+02,9.71300e+00,2.4220000,0.569600,3.71e+02,1,,00011111111111111000000000000000,6338.00,4.45,-0.360,1.002,KIC0,KIC0,KIC0,DSEP,5.194e+00,1.088e+01,-3.8010e+00,0.75270,1.1790000e+01,1.4450e+01,1.0020000e+00,3.4940000e-01,3.89740000e+00,19.242543,42.857112,-1.1930000e+00,-6.3950000e-01,4.6460000e-04,2.3580000e-04,-1.88920000e-02,2.49460000e-02,3.12920000e-02,0,0,0,-7.54380000e-02,-1.12690000e-01,0.1356100,0,0,0,92.2972,6.0130,1.6898,95.7527,2.4186,1.8287,PC,PC,2.56005837590000e-25,7.54096400e+00,2.6022160000e-01,1.02790600e+00
7709,7273277,1,q1_q17_dr24_tce,15-JAN-2015,007/007273/007273277/dv/kplr007273277-001-20141002224145_dvs.pdf,007/007273/007273277/dv/kplr007273277-20141002224145_dvr.pdf,2.714080,133.712,2.45497e+06,1.04322140000e-02,15.7504850,89.990,2.9300000e-03,1.3300,1.3730000e-02,1.2920000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.2399044,0.9252280,-0.6220456,0.1528864,493,mandel-agol_geometric_transit_model,1,3.6410000e+01,5.925e+03,7.181e+03,3.856e+01,6.305e+03,484,3.894e+03,7.10300e+02,0.9312000,0.034350,1.23e+03,1,,11111111111111111000000000000000,5709.00,4.48,-0.700,0.818,PHO1,KIC0,KIC0,DSEP,8.711e+00,3.360e+01,-3.4400e+00,0.69780,4.6510000e-01,4.8150e+01,1.0840000e+00,1.0240000e-01,9.97250000e+00,19.269472,42.882460,-3.5940000e-01,-1.0870000e-01,7.0370000e-05,2.4610000e-05,4.81970000e-01,1.89070000e-01,5.17730000e-01,0,0,0,5.96080000e-01,2.36100000e-01,0.6411300,0,0,0,94.2496,5.5935,0.1569,97.3771,2.0687,0.5542,PC,PC,1.28446518920000e-187,8.11946300e+00,-8.0499730000e-02,1.15381200e+00
7710,7277317,1,q1_q17_dr24_tce,15-JAN-2015,007/007277/007277317/dv/kplr007277317-001-20141002224145_dvs.pdf,007/007277/007277317/dv/kplr007277317-20141002224145_dvr.pdf,16.338900,145.240,2.45498e+06,3.80225830000e-02,12.2404480,87.770,4.7700000e-01,9.4010,4.4120000e-01,1.7180000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6997414,-0.6923088,1.3822798,-0.5563986,40,mandel-agol_geometric_transit_model,1,1.6150000e+02,2.802e+03,3.412e+03,1.989e+02,5.200e+02,39,3.257e+03,8.17200e+01,11.1600000,0.132000,9.72e+02,1,,01010101010101010000000000000000,4883.00,3.64,0.160,2.690,SPE8,AST8,SPE8,MULT8,3.249e+01,1.617e+02,-3.0070e+00,0.73880,2.3850000e+00,2.1890e+02,9.9840000e-01,1.8590000e-02,3.70640000e+00,19.355150,42.898203,-2.0140000e-01,-2.7550000e-01,1.1550000e-04,-2.3780000e-05,-1.92270000e-02,-2.16240000e-02,2.89350000e-02,0,0,0,-3.38830000e-01,-1.53250000e-01,0.3718800,0,0,0,86.6281,13.0142,0.3576,91.9995,6.4487,1.5518,PC,PC,0.00000000000000e+00,7.92812200e+00,-1.2931290000e-01,1.13350300e+00
7714,7286173,1,q1_q17_dr24_tce,15-JAN-2015,007/007286/007286173/dv/kplr007286173-001-20141002224145_dvs.pdf,007/007286/007286173/dv/kplr007286173-20141002224145_dvr.pdf,56.435100,151.410,2.45498e+06,2.34756120000e-02,67.4378410,89.410,6.9020000e-01,4.8310,2.0740000e-01,5.8000000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5597670,-0.1572384,0.7490206,-0.3820116,25,mandel-agol_geometric_transit_model,1,4.1520000e+01,9.343e+02,1.139e+03,5.239e+01,3.250e+02,24,2.244e+02,6.16800e+01,2.5640000,0.275900,4.65e+02,1,,11111111111111111000000000000000,5534.00,4.38,0.000,1.001,SPE57,SPE57,SPE57,DSEP,1.034e+01,3.968e+01,-3.6450e+00,0.69780,1.4980000e+00,5.6870e+01,1.0460000e+00,9.1860000e-02,6.18850000e+00,19.539609,42.896516,3.4860000e-01,3.0850000e-01,-1.4580000e-04,-1.5780000e-04,-1.16720000e-01,1.54330000e-01,1.93500000e-01,0,0,0,4.08690000e-04,2.24940000e-01,0.2249400,0,0,0,99.6688,0.3312,0.0000,99.7686,0.2314,0.0000,PC,PC,3.59928992910000e-282,7.71551200e+00,-1.9106360000e-01,1.11146900e+00
7720,6948480,1,q1_q17_dr24_tce,15-JAN-2015,006/006948/006948480/dv/kplr006948480-001-20141002224145_dvs.pdf,006/006948/006948480/dv/kplr006948480-20141002224145_dvr.pdf,175.329000,230.938,2.45506e+06,2.80726030000e-02,271.8643900,89.920,3.5840000e-01,4.7470,1.4820000e-01,9.1750000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3759260,0.5591008,-0.2277294,0.0038876,7,mandel-agol_geometric_transit_model,1,1.4740000e+01,2.730e+02,3.288e+02,1.723e+01,9.100e+01,6,5.823e+01,5.08200e+00,2.8490000,0.612200,3.27e+02,1,,11111111111111111000000000000000,6008.00,4.50,-0.200,0.930,PHO1,KIC0,KIC0,DSEP,6.916e+00,1.440e+01,-4.2170e+00,0.66630,2.6380000e+00,2.1610e+01,1.0240000e+00,2.9300000e-01,4.19530000e+00,19.452491,42.469302,-4.4770000e-01,-8.2010000e-01,3.5420000e-04,7.4920000e-04,5.23970000e-01,-5.02060000e-01,7.25670000e-01,0,0,0,4.90900000e-01,-4.34410000e-01,0.6555100,0,0,0,85.6521,10.2716,4.0763,90.5744,4.9610,4.4646,PC,PC,1.86881857320000e-35,7.95918600e+00,-7.7218130000e-01,1.22611000e+00
7722,6949061,1,q1_q17_dr24_tce,15-JAN-2015,006/006949/006949061/dv/kplr006949061-001-20141002224145_dvs.pdf,006/006949/006949061/dv/kplr006949061-20141002224145_dvr.pdf,8.968470,139.395,2.45497e+06,1.40977510000e-02,15.6431810,89.500,1.3590000e-01,4.4010,6.2320000e-02,2.4110000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5292464,0.0562684,0.4158602,-0.2457604,145,mandel-agol_geometric_transit_model,1,3.6350000e+01,4.943e+03,6.012e+03,3.892e+01,1.820e+03,139,1.232e+03,2.29700e+02,2.1140000,0.086000,1.02e+03,2,,11111111111111111000000000000000,5808.00,4.18,0.140,1.374,SPE58,SPE58,SPE58,DSEP,7.355e+00,3.457e+01,-2.9760e+00,0.75470,1.1280000e+00,4.5800e+01,1.0510000e+00,8.6100000e-02,1.31280000e+01,19.464027,42.433041,-7.4800000e-01,1.1110000e-01,1.4810000e-04,-6.8300000e-05,-5.82980000e-02,2.21590000e-01,2.29130000e-01,0,0,0,-1.84280000e-01,8.87680000e-02,0.2045400,0,0,0,99.7134,0.2659,0.0206,99.7325,0.2675,0.0000,PC,PC,8.88485851890000e-239,7.38044400e+00,-8.6220560000e-02,1.05084400e+00
7723,6949061,2,q1_q17_dr24_tce,15-JAN-2015,006/006949/006949061/dv/kplr006949061-002-20141002224145_dvs.pdf,006/006949/006949061/dv/kplr006949061-20141002224145_dvr.pdf,23.221800,151.070,2.45498e+06,1.33063630000e-02,67.3772900,89.720,3.3300000e-01,2.5200,3.7160000e-02,2.0960000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.5292464,0.0562684,0.4158602,-0.2457604,55,mandel-agol_geometric_transit_model,1,1.5740000e+01,1.125e+03,1.349e+03,1.571e+01,7.020e+02,53,3.994e+02,9.60200e+01,1.9950000,0.162200,7.46e+02,2,,11111111111111111000000000000000,5808.00,4.18,0.140,1.374,SPE58,SPE58,SPE58,DSEP,5.138e+00,1.531e+01,-4.3650e+00,0.73490,2.7060000e+00,2.0830e+01,1.0280000e+00,2.8510000e-01,5.30950000e-01,19.464040,42.433046,-2.4160000e-01,1.3110000e-01,2.2560000e-05,-6.3570000e-05,2.54180000e-01,-2.53010000e-01,3.58640000e-01,0,0,0,1.16480000e-01,-3.99120000e-01,0.4157700,0,0,0,98.5976,1.2839,0.1185,99.4265,0.4182,0.1553,PC,PC,1.03710456920000e-46,7.57224900e+00,-7.1432900000e-02,1.07543400e+00
7740,7047922,1,q1_q17_dr24_tce,15-JAN-2015,007/007047/007047922/dv/kplr007047922-001-20141002224145_dvs.pdf,007/007047/007047922/dv/kplr007047922-20141002224145_dvr.pdf,19.761700,135.179,2.45497e+06,2.72216360000e-02,13.9554760,86.100,9.4990000e-01,4.2300,9.4210000e-01,5.7050000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3504340,0.7397876,-0.5490944,0.1522540,68,mandel-agol_geometric_transit_model,1,3.4250000e+01,2.050e+03,2.395e+03,3.663e+01,8.580e+02,65,5.265e+02,8.47100e+01,3.4900000,0.146300,7.91e+02,2,,11111111111111111000000000000000,6327.00,4.33,-0.140,1.175,PHO1,KIC0,KIC0,DSEP,7.157e+00,3.209e+01,-2.9550e+00,0.67330,1.5580000e-02,4.7650e+01,1.0670000e+00,9.2110000e-02,2.23340000e+01,19.716947,42.537312,2.1510000e-01,-6.0350000e-01,-2.0200000e-04,3.0050000e-04,4.42450000e-01,-4.49390000e-01,6.30650000e-01,0,0,0,3.96240000e-01,-4.93730000e-01,0.6330600,0,0,0,93.4488,6.2768,0.2745,96.7321,2.5734,0.6945,PC,PC,1.31082809820000e-204,7.43899600e+00,-4.6942200000e-02,1.05353000e+00
7741,7047922,2,q1_q17_dr24_tce,15-JAN-2015,007/007047/007047922/dv/kplr007047922-002-20141002224145_dvs.pdf,007/007047/007047922/dv/kplr007047922-20141002224145_dvr.pdf,10.522700,140.054,2.45497e+06,9.61054500000e-03,20.6300470,88.810,4.2800000e-01,3.5630,4.1440000e-02,1.0520000e+02,0,0,claret_nonlinear_limb_darkening_model_2011,0.3504340,0.7397876,-0.5490944,0.1522540,123,mandel-agol_geometric_transit_model,1,8.7610000e+00,3.369e+03,3.974e+03,8.738e+00,1.547e+03,118,8.538e+02,1.76800e+02,1.2320000,0.096120,9.76e+02,2,,11111111111111111000000000000000,6327.00,4.33,-0.140,1.175,PHO1,KIC0,KIC0,DSEP,3.043e+00,8.450e+00,-3.2920e+00,0.67120,7.3300000e-03,1.2590e+01,1.0370000e+00,3.8950000e-01,4.04520000e+00,19.716920,42.537239,-8.6740000e-01,-8.6910000e-01,7.6680000e-05,8.3340000e-05,2.49120000e-01,1.94070000e-01,3.15790000e-01,0,0,0,2.68610000e-01,1.70840000e-01,0.3183400,0,0,0,86.5740,7.7345,5.6915,92.8015,3.6912,3.5073,PC,PC,3.14611248440000e-16,7.41947500e+00,-8.2288300000e-02,1.05552500e+00
7744,7102227,1,q1_q17_dr24_tce,15-JAN-2015,007/007102/007102227/dv/kplr007102227-001-20141002224145_dvs.pdf,007/007102/007102227/dv/kplr007102227-20141002224145_dvr.pdf,36.770500,164.292,2.45500e+06,3.59977490000e-02,49.2121060,89.210,6.7600000e-01,4.4810,2.7880000e-01,1.3790000e+03,0,0,claret_nonlinear_limb_darkening_model_2011,0.6111468,-0.4461232,1.1510404,-0.5186544,37,mandel-agol_geometric_transit_model,1,3.7290000e+01,1.262e+03,1.541e+03,4.219e+01,4.810e+02,36,3.200e+02,7.75600e+01,2.9810000,0.204300,4.38e+02,3,,11111111111111111000000000000000,5153.00,4.60,-0.040,0.759,PHO1,KIC0,KIC0,DSEP,9.325e+00,3.530e+01,-2.6710e+00,0.75170,3.2350000e+00,4.6960e+01,1.0560000e+00,7.5660000e-02,7.31910000e-01,19.094001,42.681500,5.1020000e-02,-1.8060000e-01,-3.1960000e-05,1.9180000e-04,1.58420000e-01,-3.16230000e-01,3.53690000e-01,0,0,0,1.90200000e-01,-4.06880000e-01,0.4491400,0,0,0,99.1724,0.7572,0.0704,99.7101,0.2813,0.0086,PC,PC,6.08705480820000e-227,7.60945100e+00,-2.6153110000e-01,1.10652100e+00
